Date,AXP,BA,CAT,CSCO,CVX,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MS,MSFT,NKE,ORCL,PFE,PG,T,VZ,WMT,XOM
2006-09-01,41.6158447265625,56.75044250488281,40.18120193481445,14.789106369018555,30.538209915161133,24.779775619506836,105.59249114990234,123.33624267578125,22.01185417175293,42.461734771728516,12.237212181091309,36.808349609375,28.307207107543945,12.252132415771484,22.444616317749023,39.71270751953125,19.23674964904785,8.399951934814453,14.134469032287598,11.625348091125488,35.69673156738281,6.170570373535156,12.122588157653809,11.061994552612305,34.278472900390625
2006-10-01,42.89966583251953,57.477352142333984,37.072959899902344,15.529204368591309,31.63994789123535,25.220693588256836,105.77930450439453,138.36962890625,22.753684997558594,47.845909118652344,12.695298194885254,38.20269775390625,28.5965576171875,12.900846481323242,24.05107879638672,41.629981994628906,20.193309783935547,8.825247764587402,14.716094017028809,10.9243803024292,36.50880432128906,6.490848541259766,12.0801420211792,11.053018569946289,36.48539352416992
2006-11-01,43.69200897216797,63.71738815307617,38.04424285888672,17.318315505981445,34.05062484741211,26.495357513427734,106.29149627685547,142.29449462890625,23.143787384033203,47.6334342956543,12.73098373413086,37.35816192626953,28.097389221191406,12.93122673034668,24.07976531982422,41.63282012939453,20.650489807128906,9.504332542419434,15.178213119506836,11.268717765808105,36.34422302246094,6.514190673828125,11.969869613647461,10.339776039123535,39.2388916015625
2006-12-01,45.1429557800293,64.16736602783203,37.61491394042969,17.588607788085938,34.878021240234375,27.473403930664062,112.106201171875,145.61802673339844,24.62605857849121,50.507022857666016,12.105377197265625,37.63185501098633,29.32375144958496,13.412397384643555,26.0545711517334,44.51365661621094,21.073974609375,9.512017250061035,13.656404495239258,10.711135864257812,37.20087432861328,6.8676581382751465,12.757806777954102,10.357723236083984,39.31665802001953
2007-01-01,43.319969177246094,64.68739318847656,39.2954216003418,17.131675720214844,34.56968688964844,28.450252532958984,109.4144058227539,154.97531127929688,24.98171043395996,51.54677963256836,12.529815673828125,38.07646942138672,30.920459747314453,13.309544563293457,26.06633758544922,45.257083892822266,21.779720306396484,9.508796691894531,13.672344207763672,10.851743698120117,37.54818344116211,7.228811264038086,13.196317672729492,10.735908508300781,38.01858901977539
2007-02-01,42.42036056518555,63.02615737915039,39.715087890625,16.694059371948242,32.50160217285156,27.706039428710938,105.95438385009766,147.6176300048828,24.276533126831055,48.318294525146484,11.872243881225586,35.87051773071289,30.198087692260742,12.975977897644043,25.678430557250977,41.09165954589844,19.881240844726562,10.053482055664062,13.09071159362793,10.322394371032715,36.925506591796875,7.168583393096924,12.952972412109375,10.875483512878418,36.7769660949707
2007-03-01,42.069766998291016,64.46595764160156,41.3177490234375,16.430194854736328,35.334266662597656,27.851642608642578,108.16353607177734,151.18817138671875,22.528919219970703,49.15220642089844,11.49704647064209,34.548606872558594,29.580541610717773,13.342904090881348,26.47775650024414,43.19780731201172,19.737709045410156,10.225730895996094,14.445199012756348,10.560612678527832,36.733585357666016,7.680902004241943,13.133065223693848,10.569320678710938,38.8760986328125
2007-04-01,45.25483322143555,67.43148803710938,44.76345443725586,17.208906173706055,37.16404342651367,28.296546936035156,112.75196838378906,159.95387268066406,23.357736587524414,53.29777145385742,12.92140007019043,36.818973541259766,31.85504150390625,14.611235618591309,28.37616729736328,46.07731246948242,21.203693389892578,10.384602546691895,14.97902774810791,11.062299728393555,37.45475769042969,7.54259729385376,13.223116874694824,10.839325904846191,40.90104675292969
2007-05-01,48.60025405883789,72.93472290039062,48.64762878417969,17.324745178222656,38.93170166015625,28.668659210205078,114.95437622070312,169.15768432617188,23.97452735900879,55.58698654174805,13.33008098602295,36.274314880371094,31.914894104003906,14.835206031799316,29.7103328704834,46.79963302612305,21.734846115112305,10.941817283630371,15.441141128540039,11.49291706085205,37.164527893066406,8.150620460510254,15.238335609436035,10.76694107055664,42.8538818359375
2007-06-01,45.75812911987305,69.98269653320312,48.474281311035156,17.92326545715332,40.53675842285156,27.994985580444336,117.09561920166016,158.846435546875,24.27057456970215,55.09660339355469,14.341530799865723,35.55959701538086,29.83362579345703,14.644834518432617,29.833759307861328,46.1612434387207,20.938446044921875,11.238741874694824,15.704072952270508,10.80477523803711,35.78437042236328,8.182168006896973,14.412181854248047,10.932809829711914,43.406288146972656
