"Date","AAPL","MSFT","NVDA","AMZN","JPM","GS","BAC","JNJ","UNH","LLY","PG","KO","WMT","MCD","XOM","CVX","COP","CAT","HON","BA"
2014-11-01,26.227409362793,40.4058265686035,0.501019239425659,16.931999206543,44.2641830444336,150.27458190918,13.40602684021,78.7673873901367,81.7322387695312,55.3891334533691,66.0420761108398,31.2522411346436,23.4828948974609,72.3137741088867,55.7119255065918,66.620246887207,45.9357681274414,75.7221527099609,70.1204223632812,116.832633972168
2014-12-01,24.4474506378174,39.5040435791016,0.481065839529037,15.5174999237061,46.0447616577148,155.091094970703,14.074761390686,76.5852432250977,83.7707443237305,56.5046081542969,66.5240783691406,29.6361694335938,23.0375843048096,70.6094436645508,57.2978897094727,69.2823638916016,48.014575958252,68.8951187133789,71.1035919189453,113.683448791504
2015-01-01,25.9491233825684,34.3587417602539,0.460671484470367,17.7264995574951,40.0114097595215,137.952056884766,11.9539461135864,73.3407897949219,88.3787155151367,58.9698791503906,61.5579528808594,28.8991279602051,22.9235076904297,69.6599578857422,54.1804428100586,63.3225288391113,43.7874069213867,60.1938629150391,69.5665435791016,127.143913269043
2015-02-01,28.4518966674805,37.2928428649902,0.529292404651642,19.007999420166,45.378303527832,151.858551025391,12.4747104644775,75.076545715332,94.5174179077148,57.4710578918457,62.6136283874512,30.3942756652832,22.6402797698975,74.5280075073242,54.8745994567871,65.8855590820312,45.3308792114258,62.9109344482422,73.1388092041016,131.93684387207
2015-03-01,27.6680698394775,34.8259544372559,0.504113674163818,18.6049995422363,44.8599510192871,150.874465942383,12.1433115005493,74.1934280395508,98.3935852050781,59.9272384643555,60.2673645019531,28.4639225006104,22.1870880126953,74.06591796875,53.0771560668945,65.4726181030273,43.757396697998,60.7329559326172,74.5977172851562,132.075241088867
2015-04-01,27.8281688690186,41.6609497070312,0.534702360630035,21.0890007019043,46.8445053100586,157.656845092773,12.608696937561,73.1609115600586,92.9725112915039,59.2838668823242,58.4800872802734,28.7071952819824,21.1805934906006,73.3894119262695,54.5570526123047,69.264518737793,47.7353401184082,65.9312286376953,72.1733856201172,126.143821716309
2015-05-01,28.9688701629639,40.1363487243652,0.533016383647919,21.4615001678467,49.0343437194824,165.498764038086,13.0598573684692,73.8541717529297,100.325172424316,65.0827407836914,58.1200523376465,28.9902896881104,20.1548023223877,72.9181060791016,53.2020301818848,64.2377700805664,44.7554016113281,65.2840194702148,74.5190582275391,123.662117004395
2015-06-01,28.0069313049316,38.0609436035156,0.486605316400528,21.7045001983643,50.5103187561035,168.108261108398,13.4714384078979,72.4018020629883,101.819076538086,69.3451843261719,58.0088577270508,27.76584815979,19.3698997497559,72.8924331665039,52.382869720459,60.7647361755371,43.6493225097656,64.9014434814453,73.2797775268555,122.860412597656
2015-07-01,27.084753036499,40.2592582702637,0.482733815908432,26.8075008392334,51.0842895507812,165.113174438477,14.1945819854736,74.4447326660156,101.747459411621,70.1923828125,56.867073059082,29.3151111602783,19.6566390991211,76.565055847168,49.8707542419434,55.7319755554199,35.7809371948242,60.1650657653809,75.4932098388672,127.687324523926
2015-08-01,25.177885055542,37.5178375244141,0.543952524662018,25.6445007324219,48.0943260192871,151.852279663086,12.9720048904419,69.8165512084961,96.9701919555664,68.3983154296875,52.8253288269043,28.0591411590576,17.6767730712891,72.8540878295898,47.3712196350098,51.0141563415527,35.404354095459,59.0294189453125,71.3394622802734,115.739593505859
2015-09-01,24.7400779724121,38.4073944091797,0.598970115184784,25.5944995880127,45.7458877563477,140.386016845703,12.3686561584473,69.8790283203125,97.2300033569336,69.9298553466797,53.7746543884277,28.6300296783447,17.8277206420898,76.2108764648438,47.2488632202148,50.3111343383789,34.5471725463867,50.4730911254883,68.3813858032227,116.71866607666
2015-10-01,26.8036155700684,45.6792755126953,0.689362168312073,31.2950000762939,48.2068786621094,151.48698425293,13.3642015457153,75.6280517578125,99.1404724121094,68.1584091186523,57.0935134887695,30.4832096099854,15.7381048202515,86.8229751586914,52.5806732177734,57.9649696350098,38.4297561645508,56.3652114868164,74.5847396850586,131.978134155273
2015-11-01,26.5344581604004,47.163158416748,0.770763993263245,33.2400016784668,50.3910980224609,153.523040771484,13.8818912506104,75.7852478027344,94.8728408813477,68.5511169433594,56.4451713562012,30.6775569915771,16.1780319213867,88.3003387451172,51.8943138122559,58.2456130981445,39.460521697998,56.7296562194824,75.0685806274414,129.642868041992
2015-12-01,23.7106742858887,48.4682388305664,0.803935825824738,33.7944984436035,49.8998794555664,146.111953735352,13.4040260314941,77.4599609375,99.0226211547852,70.8525085449219,59.8919296264648,31.1594295501709,16.8543949127197,92.0952529907227,49.9684677124023,58.0789222717285,34.0871658325195,53.0674133300781,75.2289352416992,129.673141479492
2016-01-01,21.9266262054443,48.1275444030762,0.714420080184937,29.3500003814697,44.9650611877441,130.976196289062,11.2933158874512,78.7570266723633,97.3538055419922,66.513542175293,61.6115303039551,31.1304130554199,18.398473739624,96.4918823242188,49.9043807983398,55.8257751464844,28.531307220459,48.6008682250977,74.9601745605469,107.736618041992
2016-02-01,21.7802143096924,44.4496116638184,0.764909863471985,27.6259994506836,42.8321838378906,121.223587036133,9.99945831298828,79.3376541137695,100.684600830078,60.5433158874512,61.083438873291,31.2827301025391,18.3929271697998,91.3546829223633,51.378734588623,53.8695907592773,24.698413848877,53.5262565612793,73.6163787841797,105.987777709961
2016-03-01,24.6841011047363,48.5962753295898,0.872226893901825,29.681999206543,45.0536727905273,127.816177368164,10.7981367111206,82.1837005615234,108.969299316406,60.9734687805176,62.620231628418,33.6472396850586,18.9890193939209,98.7152099609375,54.0702476501465,62.3722457885742,29.6291255950928,60.5155029296875,81.8515167236328,114.897537231445
2016-04-01,21.2302780151367,43.8800659179688,0.869778692722321,32.9794998168945,48.0816040039062,133.62158203125,11.6730089187622,85.1307525634766,111.778831481934,63.9539680480957,60.9541282653809,32.7473983764648,18.6771221160889,99.351448059082,57.1815910339355,66.8049850463867,35.1620712280273,61.4484558105469,83.4731979370117,122.011878967285
2016-05-01,22.616340637207,46.6341018676758,1.1437109708786,36.1394996643066,50.024055480957,129.851760864258,11.8574056625366,85.5940933227539,113.468086242676,63.5306053161621,62.1590766906738,32.6012077331543,19.7692031860352,95.8719024658203,57.5826454162598,66.0335159301758,32.2190170288086,57.8882217407227,83.1517791748047,114.182472229004
2016-06-01,21.7833518981934,45.3388214111328,1.15379893779755,35.7809982299805,47.625186920166,121.472640991211,10.6387968063354,92.7916412353516,119.860076904297,67.125732421875,64.9433441162109,33.1348266601562,20.5441761016846,94.5209197998047,61.145378112793,69.2620697021484,32.2634544372559,60.522777557373,85.4132385253906,118.508392333984
2016-07-01,23.7452278137207,50.2209358215332,1.40144491195679,37.9404983520508,49.0277252197266,129.836212158203,11.6562967300415,95.7980117797852,122.111335754395,70.6546478271484,65.6490020751953,32.1367530822754,20.5301036834717,93.0873184204102,58.0209274291992,67.7094116210938,30.2062969207764,66.0713119506836,85.4206008911133,121.966835021973
2016-08-01,24.1758842468262,50.9120483398438,1.50550973415375,38.4580001831055,52.1358985900879,138.543258666992,12.9836177825928,91.2922821044922,116.014305114746,66.2733612060547,67.493034362793,31.9894332885742,20.0996360778809,91.5127868652344,56.840274810791,66.4540710449219,30.5582485198975,66.0548782348633,85.6996002197266,118.125160217285
2016-09-01,25.8990516662598,51.354175567627,1.68483304977417,41.8655014038086,51.433032989502,132.363052368164,12.6480340957642,90.9695434570312,119.382598876953,68.848747253418,69.3792419433594,31.1718330383301,20.4298629760742,91.9847717285156,57.4170875549316,68.7166519165039,32.3597412109375,71.5520477294922,86.0520095825195,121.211036682129
2016-10-01,26.0113048553467,53.4226188659668,1.74974751472473,39.4910011291504,53.4952964782715,146.291229248047,13.3349876403809,89.3215484619141,121.073280334473,63.3415451049805,67.0987930297852,31.4859085083008,19.8349838256836,89.7601089477539,54.8120002746582,69.9384536743164,32.3448486328125,67.2720031738281,81.3832397460938,131.046661376953
2016-11-01,25.3194370269775,53.7257537841797,2.26709842681885,37.5284996032715,62.3721389770508,179.983169555664,17.0687885284424,85.7098617553711,135.628128051758,57.5769882202148,64.2360000610352,29.9635963439941,19.9511299133301,95.1024780273438,57.4302520751953,74.4852905273438,36.3279647827148,77.7050094604492,84.5442047119141,138.526870727539
2016-12-01,26.6698684692383,55.7761535644531,2.62855124473572,37.4934997558594,67.1334838867188,197.138763427734,17.9270668029785,89.3339614868164,137.647430419922,63.5059356689453,65.4979782104492,31.0481586456299,19.5800361633301,97.8108139038086,59.903263092041,79.3715057373047,37.540885925293,75.4119110107422,86.4697494506836,144.337646484375
2017-01-01,27.9432525634766,58.0291137695312,2.68863844871521,41.173999786377,65.8420028686523,188.798782348633,18.365104675293,87.8141784667969,139.419250488281,66.5107192993164,68.2400741577148,31.1305313110352,19.0411510467529,98.4938049316406,55.6756706237793,75.08935546875,36.5076446533203,77.7863159179688,88.3133697509766,151.513748168945
2017-02-01,31.5446815490723,57.427734375,2.49901962280273,42.2519989013672,70.8923263549805,204.227294921875,20.0199089050293,94.7617797851562,142.240310668945,71.5013885498047,71.5054321289062,31.4225959777832,20.2365684509277,102.575965881348,53.9700050354004,75.8648681640625,35.6166725158691,79.2516403198242,92.9260635375977,167.098999023438
2017-03-01,33.224006652832,59.4735908508301,2.68586707115173,44.3269996643066,68.7175216674805,189.622451782227,19.1357269287109,97.2152557373047,141.062026977539,73.1125793457031,70.5474700927734,31.7820510864258,20.5646667480469,104.917579650879,54.9256324768066,73.0984954833984,37.5384368896484,76.0540390014648,93.701904296875,165.385025024414
2017-04-01,33.2216835021973,61.8214492797852,2.57170534133911,46.2495002746582,68.0604019165039,184.735733032227,18.9906387329102,96.3722991943359,150.971710205078,71.3306274414062,68.5688934326172,32.5989570617676,21.6068172454834,113.271453857422,54.6845283508301,72.6423416137695,36.0631217956543,83.8431015014648,98.4068756103516,172.837951660156
2017-05-01,35.3285636901855,63.0676498413086,3.55921101570129,49.7309989929199,64.6354675292969,174.384613037109,18.2339420318604,100.103240966797,151.230728149414,69.1661834716797,69.6952056884766,34.3516845703125,22.5897388458252,122.143432617188,53.9143295288086,70.4501495361328,33.6393356323242,87.1602096557617,99.7951049804688,175.456253051758
2017-06-01,33.4447479248047,62.6026725769043,3.5681426525116,48.4000015258789,71.9133682250977,183.78401184082,19.8040313720703,103.94132232666,160.070816040039,72.0012130737305,68.9515151977539,33.8832740783691,21.8960838317871,123.980979919434,54.5789489746094,71.7513427734375,33.2750549316406,88.8384094238281,100.526611328125,186.335296630859
2017-07-01,34.5385055541992,66.0266265869141,4.01119899749756,49.3889999389648,72.2280807495117,186.624877929688,19.6897468566895,104.279174804688,166.271041870117,72.3161392211914,71.8551559448242,34.916202545166,23.1430683135986,126.371025085449,54.1124687194824,75.0937576293945,34.3423309326172,94.2037811279297,102.660995483398,228.46452331543
2017-08-01,38.0845603942871,67.9065856933594,4.18225049972534,49.0299987792969,71.9054565429688,185.307983398438,19.5019912719727,104.004196166992,172.4169921875,71.1175842285156,73.5750961303711,34.6953163146973,22.5875644683838,130.305328369141,51.604248046875,74.0139923095703,33.2497825622559,97.8314514160156,104.282493591309,225.826110839844
2017-09-01,35.9307403564453,68.0127334594727,4.41642618179321,48.0675010681152,75.5604553222656,197.118637084961,20.7914791107178,102.799690246582,169.77311706543,75.3130416870117,72.5464706420898,34.2839813232422,22.7500152587891,128.382614135742,55.9612503051758,81.6207580566406,38.116153717041,103.843376159668,107.419380187988,240.964950561523
2017-10-01,39.4091110229492,75.9470901489258,5.10914039611816,55.2639999389648,79.5951995849609,201.514846801758,22.4734973907471,110.232345581055,182.92138671875,72.1434478759766,68.8465881347656,35.3015060424805,25.4198169708252,136.765060424805,56.8964538574219,80.5023574829102,38.9538764953613,113.077812194824,109.253395080566,244.538513183594
2017-11-01,40.064208984375,76.8510284423828,4.9584436416626,58.8375015258789,83.1718444824219,205.803161621094,23.113489151001,110.169090270996,198.540420532227,74.5206604003906,72.2947540283203,35.1402893066406,28.3079624176025,140.911117553711,56.8554840087891,82.6557693481445,38.955509185791,118.233673095703,118.196166992188,262.377960205078
2017-12-01,39.5952301025391,78.4941482543945,4.7836446762085,58.4734992980957,85.0975646972656,212.385620117188,24.3243827819824,111.15397644043,192.479278564453,74.8317947387695,73.813102722168,35.5135307312012,28.7505016326904,141.874786376953,57.6228065490723,87.7766418457031,42.025707244873,131.996215820312,116.820327758789,281.047149658203
2018-01-01,39.1740684509277,87.1840896606445,6.07658815383911,72.5445022583008,92.0444717407227,223.33171081543,26.3678874969482,109.936813354492,206.727951049805,72.164909362793,69.3624801635742,36.8371696472168,31.1995582580566,141.067016601562,60.1443099975586,87.8888092041016,45.0269927978516,136.351928710938,121.626907348633,337.712066650391
2018-02-01,41.6752510070801,86.0462036132812,5.98264789581299,75.6224975585938,92.3879547119141,219.196716308594,26.450288772583,103.325798034668,197.45588684082,68.2399215698242,63.5610733032227,33.4545516967773,26.34401512146,130.021682739258,52.1801719665527,78.4723968505859,41.5816383361816,130.126342773438,115.106391906738,345.183532714844
2018-03-01,39.4160270690918,84.1455841064453,5.72885179519653,72.3669967651367,87.9645538330078,210.557388305664,24.7116546630859,102.602325439453,186.839202880859,69.0602035522461,64.1762771606445,33.6170959472656,26.0396270751953,129.716186523438,51.927303314209,80.7547912597656,45.6388092041016,124.025207519531,110.613868713379,314.009735107422
2018-04-01,38.8240089416504,86.2199630737305,5.56336069107056,78.3065032958984,87.0126647949219,199.246154785156,24.746488571167,101.273262023926,207.079574584961,72.3628234863281,58.5583992004395,33.7420616149902,26.0447196960449,138.890380859375,54.1127014160156,88.5937881469727,50.4189949035645,121.483741760254,110.744010925293,319.449462890625
2018-05-01,43.9007759094238,91.1246719360352,6.23843383789062,81.4810028076172,86.0309219360352,188.837829589844,24.0186462402344,95.7728576660156,211.555816650391,75.9064254760742,59.7783851623535,33.5780715942383,24.3017330169678,132.727233886719,56.541675567627,88.0201950073242,51.8738250732422,128.481002807617,113.216407775879,337.262634277344
2018-06-01,43.6550140380859,91.3066787719727,5.86383008956909,84.9899978637695,83.7718048095703,185.050689697266,23.4108867645264,97.8704986572266,214.910736083984,76.6904830932617,63.7734451293945,34.249641418457,25.3762550354004,129.973266601562,58.1623077392578,90.309196472168,53.8115653991699,114.745674133301,110.821357727051,322.919860839844
2018-07-01,44.8766212463379,98.2234344482422,6.06085681915283,88.8720016479492,92.4143218994141,199.195648193359,25.6448383331299,106.888061523438,222.598037719727,88.8056564331055,66.0773086547852,36.7369842529297,26.4369411468506,131.508483886719,57.3045997619629,90.1949005126953,55.7825241088867,121.621795654297,122.822792053223,342.9296875
2018-08-01,53.6826171875,104.010528564453,6.94748544692993,100.635498046875,92.6174545288086,199.514450073242,25.6863651275635,108.638336181641,235.995025634766,94.9531097412109,68.3834838867188,35.1140327453613,28.4012622833252,135.42350769043,56.3625144958496,84.6162109375,56.9894905090332,118.1552734375,122.368911743164,329.926696777344
2018-09-01,53.4235954284668,106.306983947754,6.95970773696899,100.150001525879,91.2109527587891,188.752716064453,24.4655799865723,112.187934875488,233.867691040039,96.9780426025391,68.6143417358398,36.3903427124023,27.9851188659668,140.51921081543,60.3887634277344,88.1822204589844,60.0706062316895,129.762313842773,128.641403198242,359.712951660156
2018-10-01,51.7953796386719,99.2799453735352,5.22139120101929,79.9004974365234,88.1231536865234,189.703887939453,22.9482574462891,113.665672302246,230.520050048828,97.9992446899414,73.1072769165039,38.0426483154297,29.8833713531494,148.591339111328,56.5958404541016,80.5164260864258,54.2498245239258,103.238037109375,116.811836242676,343.231353759766
2018-11-01,42.2627029418945,103.072319030762,4.04748868942261,84.5084991455078,90.5066070556641,160.512237548828,23.6992931365967,119.276290893555,248.169555664062,107.217147827148,78.6019515991211,40.0448837280273,29.0996341705322,158.343414306641,56.4679832458496,85.7735977172852,51.5788307189941,116.185012817383,118.368583679199,335.396820068359
